"","VIHI_ID","sentence","token","lemma","upos","CBOI_Mean","group"
"2346","TD_445_217","he slept until","slept","sleep","VERB",4.966666667,"TD"
"2347","TD_445_217","seven to six this morning","morning","morning","NOUN",3.68,"TD"
"2348","TD_445_217","which was nice","nice","nice","ADJ",3.173913043,"TD"
"2349","TD_445_217","of course","of","of","ADV",2.2,"TD"
"2350","TD_445_217","of course","course","course","ADV",2.12,"TD"
"2351","TD_445_217","course I got up at four am <cuz>","course","course","ADV",2.12,"TD"
"2352","TD_445_217","course I got up at four am <cuz>","got","get","VERB",3.423076923,"TD"
"2353","TD_445_217","course I got up at four am <cuz>","up","up","ADV",3.962962963,"TD"
"2354","TD_445_217","course I got up at four am <cuz>","am","am","NOUN",2.217391304,"TD"
"2355","TD_445_217","why would I sleep in","why","why","ADV",3.038461538,"TD"
"2356","TD_445_217","why would I sleep in","sleep","sleep","VERB",4.966666667,"TD"
"2357","TD_445_217","why would I sleep in","in","in","ADV",3.692307692,"TD"
"2358","TD_445_217","what is the problem","problem","problem","NOUN",3,"TD"
"2359","TD_445_217","and then wake up","then","then","ADV",2.086956522,"TD"
"2360","TD_445_217","and then wake up","wake","wake","VERB",2.875,"TD"
"2361","TD_445_217","and Im like","like","like","VERB",2.952380952,"TD"
"2362","TD_445_217","you know xxx","know","know","VERB",3.615384615,"TD"
"2363","TD_445_217","you ready","ready","ready","ADJ",2.804347826,"TD"
"2364","TD_445_217","I know it does","know","know","VERB",3.615384615,"TD"
"2365","TD_445_217","I know it does","does","do","VERB",3.674418605,"TD"
"2366","TD_445_217","want garlic bread","want","want","VERB",3.375,"TD"
"2367","TD_445_217","want garlic bread","bread","bread","NOUN",6.961538462,"TD"
"2368","TD_445_217","you want spaghetti and meatballs","want","want","VERB",3.375,"TD"
"2369","TD_445_217","you want spaghetti and meatballs","spaghetti","spaghetti","NOUN",6.470588235,"TD"
"2370","TD_445_217","xxx so theres another","so","so","ADV",2.04,"TD"
"2371","TD_445_217","xxx so theres another","theres","there","ADV",2.958333333,"TD"
"2372","TD_445_217","the restaurant xxx","restaurant","restaurant","NOUN",5.5,"TD"
"2373","TD_445_217","called xxx","called","call","VERB",3.633333333,"TD"
"2374","TD_445_217","they have","have","have","VERB",2.977777778,"TD"
"2375","TD_445_217","they taste like my aunts xxx","taste","taste","VERB",4.962962963,"TD"
"2376","TD_445_217","they taste like my aunts xxx","aunts","aunt","NOUN",5.769230769,"TD"
"2377","TD_445_217","you know theyre really good meatballs","know","know","VERB",3.615384615,"TD"
"2378","TD_445_217","you know theyre really good meatballs","really","really","ADV",3.24,"TD"
"2379","TD_445_217","you know theyre really good meatballs","good","good","ADJ",3.375,"TD"
"2380","TD_445_217","Courtney honey wheres your shoes","honey","honey","NOUN",6.458333333,"TD"
"2381","TD_445_217","Courtney honey wheres your shoes","wheres","where","VERB",2.48,"TD"
"2382","TD_445_217","Courtney honey wheres your shoes","shoes","shoe","NOUN",6.818181818,"TD"
"2383","TD_445_217","do you have your shoes","have","have","VERB",2.977777778,"TD"
"2384","TD_445_217","do you have your shoes","shoes","shoe","NOUN",6.818181818,"TD"
"2385","TD_445_217","can you go get your shoes xxx honey","go","go","VERB",3.444444444,"TD"
"2386","TD_445_217","can you go get your shoes xxx honey","get","get","VERB",3.423076923,"TD"
"2387","TD_445_217","can you go get your shoes xxx honey","shoes","shoe","NOUN",6.818181818,"TD"
"2388","TD_445_217","can you go get your shoes xxx honey","honey","honey","NOUN",6.458333333,"TD"
"2389","TD_445_217","its okay","okay","okay","ADJ",2.978723404,"TD"
"2390","TD_445_217","its because they like you","like","like","VERB",2.952380952,"TD"
"2391","TD_445_217","xxx food summer","food","food","NOUN",6.827586207,"TD"
"2392","TD_445_217","xxx food summer","summer","summer","NOUN",5.294117647,"TD"
"2393","TD_445_217","it probably was just a joke","probably","probably","ADV",1.966666667,"TD"
"2394","TD_445_217","it probably was just a joke","just","just","ADV",2.068181818,"TD"
"2395","TD_445_217","it probably was just a joke","joke","joke","NOUN",3.787878788,"TD"
"2396","TD_445_217","did he stay xxx prekl ends","stay","stay","VERB",3.481481481,"TD"
"2397","TD_445_217","did he stay xxx prekl ends","ends","end","VERB",4.115384615,"TD"
"2398","TD_445_217","come here","come","come","VERB",2.606060606,"TD"
"2399","TD_445_217","come here","here","here","ADV",3.714285714,"TD"
"2400","TD_445_217","scooch closer","closer","closer","NOUN",3.461538462,"TD"
"2401","TD_445_217","I just said what","just","just","ADV",2.068181818,"TD"
"2402","TD_445_217","I just said what","said","say","VERB",2.933333333,"TD"
"2403","TD_445_217","oh what did he say","say","say","VERB",2.933333333,"TD"
"2404","TD_445_217","honey because youre just xxx you are being a little boring","honey","honey","ADJ",6.458333333,"TD"
"2405","TD_445_217","honey because youre just xxx you are being a little boring","just","just","ADV",2.068181818,"TD"
"2406","TD_445_217","honey because youre just xxx you are being a little boring","little","little","ADJ",3.4,"TD"
"2407","TD_445_217","youre not playing","playing","play","VERB",5.461538462,"TD"
"2408","TD_445_217","we got the xxx","got","get","VERB",3.423076923,"TD"
"2409","TD_445_217","like father","father","father","NOUN",6.310344828,"TD"
"2410","TD_445_217","take your socks off","take","take","VERB",4,"TD"
"2411","TD_445_217","take your socks off","socks","sock","NOUN",6.826086957,"TD"
"2412","TD_445_217","take your socks off","off","off","ADV",4.916666667,"TD"
"2413","TD_445_217","so your feet can breathe","so","so","ADV",2.04,"TD"
"2414","TD_445_217","so your feet can breathe","feet","foot","NOUN",6.064516129,"TD"
"2415","TD_445_217","so your feet can breathe","breathe","breathe","VERB",4.461538462,"TD"
"2416","TD_445_217","hes almost pushing off of the","hes","he","VERB",3.869565217,"TD"
"2417","TD_445_217","hes almost pushing off of the","almost","almost","ADV",2.166666667,"TD"
"2418","TD_445_217","hes almost pushing off of the","pushing","push","VERB",4.148148148,"TD"
"2419","TD_445_217","hes xxx his toes are out","toes","toe","NOUN",6.72,"TD"
"2420","TD_445_217","hes xxx his toes are out","out","out","ADV",3.488888889,"TD"
"2421","TD_445_217","whats the matter","whats","what","VERB",2.333333333,"TD"
"2422","TD_445_217","whats the matter","matter","matter","NOUN",2.555555556,"TD"
"2423","TD_445_217","do you want to put the puzzle together","want","want","VERB",3.375,"TD"
"2424","TD_445_217","do you want to put the puzzle together","put","put","VERB",2.419354839,"TD"
"2425","TD_445_217","do you want to put the puzzle together","puzzle","puzzle","NOUN",6.553191489,"TD"
"2426","TD_445_217","do you want to put the puzzle together","together","together","ADV",3.208333333,"TD"
"2427","TD_445_217","xxx you got all the pieces in this box","got","get","VERB",3.423076923,"TD"
"2428","TD_445_217","xxx you got all the pieces in this box","pieces","piece","NOUN",4.34375,"TD"
"2429","TD_445_217","xxx you got all the pieces in this box","box","box","NOUN",6.8,"TD"
"2430","TD_445_217","theyre all mixed up","all","all","ADV",2.64516129,"TD"
"2431","TD_445_217","theyre all mixed up","mixed","mix","VERB",4.333333333,"TD"
"2432","TD_445_217","these pieces are theyre all mixed up sweetheart","pieces","piece","NOUN",4.34375,"TD"
"2433","TD_445_217","these pieces are theyre all mixed up sweetheart","all","all","ADV",2.64516129,"TD"
"2434","TD_445_217","these pieces are theyre all mixed up sweetheart","mixed","mix","VERB",4.333333333,"TD"
"2435","TD_445_217","theyre all mixed up","all","all","ADV",2.64516129,"TD"
"2436","TD_445_217","theyre all mixed up","mixed","mix","VERB",4.333333333,"TD"
"2437","TD_445_217","hold on","hold","hold","VERB",4.945945946,"TD"
"2438","TD_445_217","theyre all mixed up","all","all","ADV",2.64516129,"TD"
"2439","TD_445_217","theyre all mixed up","mixed","mix","VERB",4.333333333,"TD"
"2440","TD_445_217","Dan did you xxx mix up all these pieces","mix","mix","VERB",4.333333333,"TD"
"2441","TD_445_217","Dan did you xxx mix up all these pieces","pieces","piece","NOUN",4.34375,"TD"
"2442","TD_445_217","xxx the pieces are mixed up","pieces","piece","NOUN",4.34375,"TD"
"2443","TD_445_217","xxx the pieces are mixed up","mixed","mix","VERB",4.333333333,"TD"
"2444","TD_445_217","where did my baby","where","where","ADV",2.48,"TD"
"2445","TD_445_217","where did my baby","baby","baby","NOUN",6.020833333,"TD"
"2446","TD_445_217","are you my little baby","little","little","ADJ",3.4,"TD"
"2447","TD_445_217","are you my little baby","baby","baby","NOUN",6.020833333,"TD"
"2448","TD_445_217","is that what put Mommy does to Zachary","is","be","VERB",3.441176471,"TD"
"2449","TD_445_217","is that what put Mommy does to Zachary","put","put","VERB",2.419354839,"TD"
"2450","TD_445_217","is that what put Mommy does to Zachary","does","do","VERB",3.674418605,"TD"
"2451","TD_445_217","does Mommy give Zachary xxx tummy","give","give","VERB",3.607142857,"TD"
"2452","TD_445_217","does Mommy give Zachary xxx tummy","tummy","tummy","NOUN",6.32,"TD"
"2453","TD_445_217","xxx not my sweet girl","sweet","sweet","ADJ",4.12,"TD"
"2454","TD_445_217","xxx not my sweet girl","girl","girl","NOUN",5.52173913,"TD"
"2455","TD_445_217","are you not my sweet girl","sweet","sweet","ADJ",4.12,"TD"
"2456","TD_445_217","are you not my sweet girl","girl","girl","NOUN",5.52173913,"TD"
"2457","TD_445_217","sweet girl","sweet","sweet","ADJ",4.12,"TD"
"2458","TD_445_217","sweet girl","girl","girl","NOUN",5.52173913,"TD"
"2459","TD_445_217","can you sit up and give Mommy xxx","sit","sit","VERB",5.6,"TD"
"2460","TD_445_217","can you sit up and give Mommy xxx","give","give","VERB",3.607142857,"TD"
"2461","TD_445_217","you need a tissue","need","need","VERB",3.346153846,"TD"
"2462","TD_445_217","you need a tissue","tissue","tissue","NOUN",6.222222222,"TD"
"2463","TD_445_217","you need a tissue huh","need","need","VERB",3.346153846,"TD"
"2464","TD_445_217","you need a tissue huh","tissue","tissue","NOUN",6.222222222,"TD"
"2465","TD_445_217","you do have boogies","have","have","VERB",2.977777778,"TD"
"2466","TD_445_217","aw wheres my big hug","big","big","ADJ",4,"TD"
"2467","TD_445_217","aw wheres my big hug","hug","hug","NOUN",6.217391304,"TD"
"2468","TD_445_217","reading mail","reading","read","VERB",4.735294118,"TD"
"2469","TD_445_217","reading mail","mail","mail","NOUN",5.620689655,"TD"
"2470","TD_445_217","clean","clean","clean","ADJ",4.178571429,"TD"
"2471","TD_445_217","bowl for Courtney","bowl","bowl","NOUN",6.866666667,"TD"
"2472","TD_445_217","chair","chair","chair","NOUN",6.785714286,"TD"
"2473","TD_445_217","rice krispies xxx","rice","rice","NOUN",6.444444444,"TD"
"2474","TD_445_217","<church> = imitatessquirch","church","church","NOUN",3.407407407,"TD"
"2475","TD_445_217","<church> = imitatessquirch","church","church","NOUN",3.407407407,"TD"
"2476","TD_445_217","can I try again","try","try","VERB",3.791666667,"TD"
"2477","TD_445_217","can I try again","again","again","ADV",3.551724138,"TD"
"2478","TD_445_217","hi baby","baby","baby","NOUN",6.020833333,"TD"
"2479","TD_445_217","hi baby","baby","baby","NOUN",6.020833333,"TD"
"2480","TD_445_217","hi baby","baby","baby","NOUN",6.020833333,"TD"
"2481","TD_445_217","uh Danny shell not break it","shell","shell","NOUN",4.692307692,"TD"
"2482","TD_445_217","uh Danny shell not break it","break","break","VERB",4.181818182,"TD"
"2483","TD_445_217","uh xxx I didnt break it xxx","break","break","VERB",4.181818182,"TD"
"2484","TD_445_217","okay no Im not hot","hot","hot","ADJ",4,"TD"
"2485","TD_445_217","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"2486","TD_445_217","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"2487","TD_445_217","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"2488","TD_445_217","this side","side","side","NOUN",4.269230769,"TD"
"2489","TD_445_217","this side","side","side","NOUN",4.269230769,"TD"
"2490","TD_445_217","=yells","yells","yell","NOUN",4.5,"TD"
"2491","TD_445_217","Im giving him snacks","giving","give","VERB",3.607142857,"TD"
"2492","TD_445_217","scaredy cat","cat","cat","NOUN",6.111111111,"TD"
"2493","TD_445_217","right there","there","there","ADV",2.958333333,"TD"
"2494","TD_445_217","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"2495","TD_445_217","you have that too","have","have","VERB",2.977777778,"TD"
"2496","TD_445_217","you have that too","too","too","ADV",2.451612903,"TD"
"2497","TD_445_217","no book bag","book","book","NOUN",6.923076923,"TD"
"2498","TD_445_217","no book bag","bag","bag","NOUN",6.375,"TD"
"2499","TD_445_217","more apple","more","more","ADJ",3.565217391,"TD"
"2500","TD_445_217","more apple","apple","apple","NOUN",6.925925926,"TD"
"2501","TD_445_217","more apple","more","more","ADJ",3.565217391,"TD"
"2502","TD_445_217","more apple","apple","apple","NOUN",6.925925926,"TD"
"2503","TD_445_217","more apple","more","more","ADJ",3.565217391,"TD"
"2504","TD_445_217","more apple","apple","apple","NOUN",6.925925926,"TD"
"2505","TD_445_217","more apple","more","more","ADJ",3.565217391,"TD"
"2506","TD_445_217","more apple","apple","apple","NOUN",6.925925926,"TD"
"2507","TD_445_217","mm Mommy ma ma ma ma ma ma ma","ma","ma","NOUN",4.166666667,"TD"
"2508","TD_445_217","I want more apple","want","want","VERB",3.375,"TD"
"2509","TD_445_217","I want more apple","more","more","ADJ",3.565217391,"TD"
"2510","TD_445_217","I want more apple","apple","apple","NOUN",6.925925926,"TD"
"2511","TD_445_217","I want apple","want","want","VERB",3.375,"TD"
"2512","TD_445_217","I want apple","apple","apple","NOUN",6.925925926,"TD"
"2513","TD_445_217","Mom I want more","want","want","VERB",3.375,"TD"
"2514","TD_445_217","Mom I want more","more","more","ADJ",3.565217391,"TD"
"2515","TD_445_217","I want xxx","want","want","VERB",3.375,"TD"
"2516","TD_445_217","more apple","more","more","ADJ",3.565217391,"TD"
"2517","TD_445_217","more apple","apple","apple","NOUN",6.925925926,"TD"
"2518","TD_445_217","more apple","more","more","ADJ",3.565217391,"TD"
"2519","TD_445_217","more apple","apple","apple","NOUN",6.925925926,"TD"
"2520","TD_445_217","more apple xxx","more","more","ADJ",3.565217391,"TD"
"2521","TD_445_217","more apple xxx","apple","apple","ADJ",6.925925926,"TD"
"2522","TD_445_217","hes","hes","he","NOUN",3.869565217,"TD"
"2523","TD_445_217","more xxx","more","more","ADJ",3.565217391,"TD"
"2524","TD_445_217","xxx apple","apple","apple","NOUN",6.925925926,"TD"
"2525","TD_445_217","=kisses","kisses","kiss","NOUN",5.739130435,"TD"
"2526","TD_445_217","I love <ya> you","love","love","VERB",4.395759717,"TD"
"2527","TD_445_217","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"2528","TD_445_217","uh too cold","too","too","ADV",2.451612903,"TD"
"2529","TD_445_217","uh too cold","cold","cold","ADJ",5.625,"TD"
"2530","TD_445_217","I love you","love","love","VERB",4.395759717,"TD"
"2531","TD_445_217","in here","here","here","ADV",3.714285714,"TD"
"2532","TD_445_217","xxx here","here","here","ADV",3.714285714,"TD"
"2533","TD_445_217","right here","here","here","ADV",3.714285714,"TD"
"2534","TD_445_217","come","come","come","VERB",2.606060606,"TD"
"2535","TD_445_217","checking out","checking","check","VERB",3.703703704,"TD"
"2536","TD_445_217","checking out","out","out","ADV",3.488888889,"TD"
"2537","TD_445_217","why are we going this way and not xxx","why","why","ADV",3.038461538,"TD"
"2538","TD_445_217","why are we going this way and not xxx","going","go","VERB",3.444444444,"TD"
"2539","TD_445_217","why are we going this way and not xxx","way","way","NOUN",1.8,"TD"
"2540","TD_445_217","I dont like xxx","like","like","VERB",2.952380952,"TD"
"2541","TD_445_217","put it put it xxx","put","put","VERB",2.419354839,"TD"
"2542","TD_445_217","put it put it xxx","put","put","VERB",2.419354839,"TD"
"2543","TD_445_217","I cannot share it youll break it","share","share","VERB",4.259259259,"TD"
"2544","TD_445_217","I cannot share it youll break it","break","break","VERB",4.181818182,"TD"
"2545","TD_445_217","stop","stop","stop","VERB",4.483870968,"TD"
"2546","TD_445_217","Dad","Dad","dad","NOUN",6.875,"TD"
"2547","TD_445_217","are you coming","coming","come","VERB",2.606060606,"TD"
"2548","TD_445_217","roar","roar","roar","NOUN",4.444444444,"TD"
"2549","TD_445_217","why are you eating an apple and a banana","why","why","ADV",3.038461538,"TD"
"2550","TD_445_217","why are you eating an apple and a banana","eating","eat","VERB",5.791666667,"TD"
"2551","TD_445_217","why are you eating an apple and a banana","apple","apple","NOUN",6.925925926,"TD"
"2552","TD_445_217","why are you eating an apple and a banana","banana","banana","NOUN",6.90625,"TD"
"2553","TD_445_217","Im like upside down with xxx","like","like","VERB",2.952380952,"TD"
"2554","TD_445_217","Im like upside down with xxx","upside","upside","ADV",2.260869565,"TD"
"2555","TD_445_217","Im like upside down with xxx","down","down","ADV",4.75,"TD"
"2556","TD_445_217","toy turns around and xxx","toy","toy","NOUN",7,"TD"
"2557","TD_445_217","toy turns around and xxx","turns","turn","VERB",2.933333333,"TD"
"2558","TD_445_217","toy turns around and xxx","around","around","ADV",2.76,"TD"
"2559","TD_445_217","xxx being mean","mean","mean","VERB",3.071428571,"TD"
"2560","TD_445_217","its too xxx","too","too","ADV",2.451612903,"TD"
"2561","TD_445_217","hey I dont like that stop touching me there","like","like","VERB",2.952380952,"TD"
"2562","TD_445_217","hey I dont like that stop touching me there","stop","stop","NOUN",4.483870968,"TD"
"2563","TD_445_217","hey I dont like that stop touching me there","touching","touch","VERB",4.869565217,"TD"
"2564","TD_445_217","hey I dont like that stop touching me there","there","there","ADV",2.958333333,"TD"
"2565","TD_445_217","I dont like that xxx","like","like","VERB",2.952380952,"TD"
"2566","TD_445_217","xxx do do do do","do","do","VERB",3.674418605,"TD"
"2567","TD_445_217","xxx do do do do","do","do","VERB",3.674418605,"TD"
"2568","TD_445_217","no put xxx","put","put","VERB",2.419354839,"TD"
"2569","TD_445_217","Im a big boy","big","big","ADJ",4,"TD"
"2570","TD_445_217","Im a big boy","boy","boy","NOUN",6.173913043,"TD"
"2571","TD_445_217","I wanna go home","wan","want","VERB",3.375,"TD"
"2572","TD_445_217","I wanna go home","go","go","VERB",3.444444444,"TD"
"2573","TD_445_217","I wanna go home","home","home","ADV",6.185185185,"TD"
"2574","TD_445_217","why are we staying here","why","why","ADV",3.038461538,"TD"
"2575","TD_445_217","why are we staying here","staying","stay","VERB",3.481481481,"TD"
"2576","TD_445_217","why are we staying here","here","here","ADV",3.714285714,"TD"
"2577","TD_445_217","its already been ten minutes and weve been here for like","already","already","ADV",2.882352941,"TD"
"2578","TD_445_217","its already been ten minutes and weve been here for like","minutes","minute","NOUN",3.24,"TD"
"2579","TD_445_217","its already been ten minutes and weve been here for like","here","here","ADV",3.714285714,"TD"
"2580","TD_445_217","and when Mom xxx your mom","when","when","ADV",2.217391304,"TD"
"2581","TD_445_217","and when Mom xxx your mom","mom","mom","NOUN",6.5,"TD"
"2582","TD_445_217","xxx take it to the xxx","take","take","VERB",4,"TD"
"2583","TD_445_217","I was on it a little bit","little","little","ADJ",3.4,"TD"
"2584","TD_445_217","I was on it a little bit","bit","bit","NOUN",3.52,"TD"
"2585","TD_445_217","I want to sit on this chair","want","want","VERB",3.375,"TD"
"2586","TD_445_217","I want to sit on this chair","sit","sit","VERB",5.6,"TD"
"2587","TD_445_217","I want to sit on this chair","chair","chair","NOUN",6.785714286,"TD"
"2588","TD_445_217","I dont like this","like","like","VERB",2.952380952,"TD"
"2589","TD_445_217","I dont like this","like","like","VERB",2.952380952,"TD"
"2590","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","already","already","ADV",2.882352941,"TD"
"2591","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","took","take","VERB",4,"TD"
"2592","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","half","half","NOUN",3.222222222,"TD"
"2593","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","chair","chair","NOUN",6.785714286,"TD"
"2594","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","chair","chair","NOUN",6.785714286,"TD"
"2595","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","even","even","ADV",1.64,"TD"
"2596","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","have","have","VERB",2.977777778,"TD"
"2597","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","place","place","NOUN",3.577777778,"TD"
"2598","TD_445_217","Mom he already took half of this chair xxx chair up I dont even have a place to sit","sit","sit","VERB",5.6,"TD"
"2599","TD_445_217","I want garlic bread","want","want","VERB",3.375,"TD"
"2600","TD_445_217","I want garlic bread","bread","bread","NOUN",6.961538462,"TD"
"2601","TD_445_217","xxx you need to do xxx","need","need","VERB",3.346153846,"TD"
"2602","TD_445_217","xxx you need to do xxx","do","do","VERB",3.674418605,"TD"
"2603","TD_445_217","Im tired xxx","tired","tired","ADJ",2.9375,"TD"
"2604","TD_445_217","well Im done xxx","done","do","VERB",3.674418605,"TD"
"2605","TD_445_217","I thought xxx said I was xxx","thought","think","VERB",3.518518519,"TD"
"2606","TD_445_217","I thought xxx said I was xxx","said","say","VERB",2.933333333,"TD"
"2607","TD_445_217","he said I was boring","said","say","VERB",2.933333333,"TD"
"2608","TD_445_217","trying to xxx","trying","try","VERB",3.791666667,"TD"
"2609","TD_445_217","I wanted to play xxx","wanted","want","VERB",3.375,"TD"
"2610","TD_445_217","I wanted to play xxx","play","play","VERB",5.461538462,"TD"
"2611","TD_445_217","well I wanted xxx","well","well","ADV",3,"TD"
"2612","TD_445_217","well I wanted xxx","wanted","want","VERB",3.375,"TD"
"2613","TD_445_217","=cries","cries","cry","VERB",4.395833333,"TD"
"2614","TD_445_217","=cries","cries","cry","VERB",4.395833333,"TD"
"2615","TD_445_217","I never xxx","never","never","ADV",3.25,"TD"
"2616","TD_445_217","=cries","cries","cry","VERB",4.395833333,"TD"
"2617","TD_445_217","Batman will save them","save","save","VERB",3.206896552,"TD"
"2618","TD_445_217","I got that one","got","get","VERB",3.423076923,"TD"
"2619","TD_445_217","good kick","good","good","ADJ",3.375,"TD"
"2620","TD_445_217","good kick","kick","kick","NOUN",5,"TD"
"2621","TD_445_217","whered you put it","whered","where","VERB",2.48,"TD"
"2622","TD_445_217","whered you put it","put","put","VERB",2.419354839,"TD"
"2623","TD_445_217","Daddy but Im gonna need help putting it on","gon","go","VERB",3.444444444,"TD"
"2624","TD_445_217","Daddy but Im gonna need help putting it on","need","need","VERB",3.346153846,"TD"
"2625","TD_445_217","Daddy but Im gonna need help putting it on","help","help","NOUN",3.642857143,"TD"
"2626","TD_445_217","Daddy but Im gonna need help putting it on","putting","put","VERB",2.419354839,"TD"
"2627","TD_445_217","is this the right way Daddy","right","right","ADJ",3,"TD"
"2628","TD_445_217","is this the right way Daddy","way","way","NOUN",1.8,"TD"
"2629","TD_445_217","is this the right way","right","right","ADJ",3,"TD"
"2630","TD_445_217","is this the right way","way","way","NOUN",1.8,"TD"
"2631","TD_445_217","so like this","so","so","ADV",2.04,"TD"
"2632","TD_445_217","is it this way","way","way","NOUN",1.8,"TD"
"2633","TD_445_217","how do you do it","how","how","ADV",2.62962963,"TD"
"2634","TD_445_217","how do you do it","do","do","VERB",3.674418605,"TD"
"2635","TD_445_217","xxx though","though","though","ADV",2.206896552,"TD"
"2636","TD_445_217","which of my things in the dungeon","things","thing","NOUN",4.657142857,"TD"
"2637","TD_445_217","which of my things in the dungeon","dungeon","dungeon","NOUN",2.827586207,"TD"
"2638","TD_445_217","and UncleRobert could take me camp","take","take","VERB",4,"TD"
"2639","TD_445_217","and UncleRobert could take me camp","camp","camp","NOUN",4.208333333,"TD"
"2640","TD_445_217","ma","ma","ma","NOUN",4.166666667,"TD"
"2641","TD_445_217","get down Courtney","get","get","VERB",3.423076923,"TD"
"2642","TD_445_217","<roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2643","TD_445_217","<roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2644","TD_445_217","<roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2645","TD_445_217","<roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2646","TD_445_217","<roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2647","TD_445_217","<roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2648","TD_445_217","<roar roar roar> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2649","TD_445_217","<roar rah> = imitatesanimal","roar","roar","NOUN",4.444444444,"TD"
"2650","TD_445_217","ow Courtney hurt me","hurt","hurt","VERB",3.958333333,"TD"
"2651","TD_445_217","boy","boy","boy","NOUN",6.173913043,"TD"
"2652","TD_445_217","you need be good","need","need","VERB",3.346153846,"TD"
"2653","TD_445_217","you need be good","good","good","ADJ",3.375,"TD"
"2654","TD_445_217","xxx be good","good","good","ADJ",3.375,"TD"
"2655","TD_445_217","xxx be good","good","good","ADJ",3.375,"TD"
"2656","TD_445_217","your dean xxx dinosaur is green","dinosaur","dinosaur","NOUN",3.344827586,"TD"
"2657","TD_445_217","your dean xxx dinosaur is green","green","green","ADJ",4.814814815,"TD"
"2658","TD_445_217","Im thinking of something that ends with","thinking","think","VERB",3.518518519,"TD"
"2659","TD_445_217","Im thinking of something that ends with","ends","end","VERB",4.115384615,"TD"
"2660","TD_445_217","blue","blue","blue","ADJ",5.541666667,"TD"
"2661","TD_445_217","through the window we do we do we do","window","window","NOUN",6.185185185,"TD"
"2662","TD_445_217","through the window we do we do we do","do","do","VERB",3.674418605,"TD"
"2663","TD_445_217","ah we got lot of things that you would sit on","got","get","VERB",3.423076923,"TD"
"2664","TD_445_217","ah we got lot of things that you would sit on","lot","lot","NOUN",3.407407407,"TD"
"2665","TD_445_217","ah we got lot of things that you would sit on","things","thing","NOUN",4.657142857,"TD"
"2666","TD_445_217","ah we got lot of things that you would sit on","sit","sit","VERB",5.6,"TD"
"2667","TD_445_217","xxx da","da","day","NOUN",4.555555556,"TD"
"2668","TD_445_217","xxx da","da","day","NOUN",4.555555556,"TD"
"2669","TD_445_217","xxx do that","do","do","VERB",3.674418605,"TD"
"2670","TD_445_217","Im glad were cool now","glad","glad","ADJ",3.48,"TD"
"2671","TD_445_217","Im glad were cool now","cool","cool","ADJ",3.708333333,"TD"
"2672","TD_445_217","Im glad were cool now","now","now","ADV",3.115384615,"TD"
"2673","TD_445_217","why are we go","why","why","ADV",3.038461538,"TD"
"2674","TD_445_217","why are we go","go","go","VERB",3.444444444,"TD"
"2675","TD_445_217","youre being very xxx","very","very","ADV",2.035714286,"TD"
"2676","TD_445_217","xxx you have to xxx","have","have","VERB",2.977777778,"TD"
"2677","TD_445_217","I have to xxx","have","have","VERB",2.977777778,"TD"
"2678","TD_443_341","Mama","Mama","mama","NOUN",6.555555556,"TD"
"2679","TD_443_341","=coughs","coughs","cough","NOUN",5.304347826,"TD"
"2680","TD_443_341","<lemme>","lemme","lemme","NOUN",1.52,"TD"
"2681","TD_443_341","let me smell it","let","let","VERB",2.857142857,"TD"
"2682","TD_443_341","let me smell it","smell","smell","VERB",4.466666667,"TD"
"2683","TD_443_341","xxx smells nice","smells","smell","VERB",4.466666667,"TD"
"2684","TD_443_341","xxx smells nice","nice","nice","ADJ",3.173913043,"TD"
"2685","TD_443_341","ticky ticky do do do do do do do","do","do","NOUN",3.674418605,"TD"
"2686","TD_443_341","ticky ticky do do do do do do do","do","do","VERB",3.674418605,"TD"
"2687","TD_443_341","ticky ticky do do do do do do do","do","do","VERB",3.674418605,"TD"
"2688","TD_443_341","ticky ticky do do do do do do do","do","do","VERB",3.674418605,"TD"
"2689","TD_443_341","ah xxx here","here","here","ADV",3.714285714,"TD"
"2690","TD_443_341","the shows on","shows","show","NOUN",4.37037037,"TD"
"2691","TD_443_341","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
