doc_id,paragraph_id,sentence_id,sentence,token_id,token,lemma,upos,xpos,feats,head_token_id,dep_rel,deps,misc,temporality
TD_463_254,419,1,so you haven't had a baby in a while,3,have,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,SpaceAfter=No,present
TD_463_254,423,1,it will be nice to have a baby,2,will,will,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_463_254,425,1,when is she due,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_463_254,426,1,she's due July,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,429,1,she was born on July twenty third,2,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,3,aux:pass,NA,NA,displaced
TD_463_254,432,1,you had a July baby too,2,had,have,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,435,1,it's a good month to be born huh,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_463_254,437,1,my daughter was a July,3,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,5,cop,NA,NA,displaced
TD_463_254,440,1,I know that's true,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,441,1,have a big xxx with it,1,have,have,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,442,1,she's now thirty seven years old and she still thinks about it,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7,cop,NA,NA,present
TD_463_254,447,1,that's true,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,448,1,my husband's birthday is February twentieth,5,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7,cop,NA,NA,present
TD_463_254,450,1,he always has breaks,3,has,have,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,451,1,um and he's a teacher so he loves it he's like xxx the best birthday present ever,4,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6,cop,NA,NA,present
TD_463_254,454,1,xxx born around Christmas,2,born,bear,VERB,VBN,Tense=Past|VerbForm=Part,1,parataxis,NA,NA,displaced
TD_463_254,457,1,because you get xxx Christmas xxx,3,get,get,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,460,1,oh those poor parents have to fight all of them,5,have,have,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,461,1,I wonder why xxx,2,wonder,wonder,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,462,1,xxx she's smells like xxx makeup xxx,3,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,464,1,xxx they also have a lot of baby care,4,have,have,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,466,1,which I really like,4,like,like,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_463_254,468,1,they have a lot of clothing,2,have,have,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,469,1,it's,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_463_254,471,1,you know it's expensive and I don't do everything but it's really nice,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,473,1,and they were awesome,3,were,be,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,4,cop,NA,NA,displaced
TD_463_254,474,1,I did it with her,2,did,do,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,475,1,and I loved it,3,loved,love,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,476,1,then I got really,3,got,get,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,478,1,with him I just was like,5,was,be,VERB,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,479,1,I'll put her in disposable,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,481,1,and she wouldn't let me put her back in,3,would,would,AUX,MD,VerbForm=Fin,5,aux,NA,SpaceAfter=No,displaced
TD_463_254,483,1,then I never got the rhythm with him so I'm,4,got,get,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,484,1,I got xxx,2,got,get,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,485,1,I don't know I,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_463_254,487,1,I'm gonna try it again now that he's eight months but,2,'m,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,488,1,you know like I well I had the xxx,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,490,1,it was really xxx,2,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,4,cop,NA,NA,displaced
TD_463_254,492,1,it's something I have always,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,493,1,come here,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,494,1,they really do and cloth diapers are nothing like they used to be either like they look like regular,3,do,do,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,495,1,we have to be careful with that xxx,2,have,have,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,496,1,yeah I would totally do that,3,would,would,AUX,MD,VerbForm=Fin,5,aux,NA,NA,displaced
TD_463_254,498,1,it's,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_463_254,499,1,I have a friend who like xxx whose actually does a diaper sale and you can register for it,2,have,have,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,500,1,like people can buy it on for your you know,3,can,can,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_463_254,503,1,xxx what if I didn't talk to you,5,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,7,aux,NA,SpaceAfter=No,displaced
TD_463_254,504,1,it's a really fun one,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6,cop,NA,NA,present
TD_463_254,506,1,this is Iloveyoujustthewayyouare,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,507,1,and this one is called,4,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,aux:pass,NA,NA,present
TD_463_254,509,1,this is Snowmenatnight,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,510,1,you remember the snowman book you read,2,remember,remember,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,512,1,this one is a different one,3,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6,cop,NA,NA,present
TD_463_254,514,1,uh this one's says Ilovemydaddy,5,says,say,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,515,1,that's really sweet,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,518,1,because that's what's happening these days we have lots of snow,3,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6,aux,NA,NA,present
TD_463_254,519,1,this one is called,3,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux:pass,NA,NA,present
TD_463_254,521,1,this is all about,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,523,1,do you think that'd be fun to read,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,529,1,the <die a lie tea> balalaika,3,die,die,VERB,VB,VerbForm=Inf,0,root,NA,NA,ambiguous
TD_463_254,533,1,it's from Russia,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,537,1,we'll have to look those up and the harp,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,538,1,we'll have to listen,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,542,1,this one's called Theteddybearspicnic,3,'s,have,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux:pass,NA,NA,present
TD_463_254,543,1,I don't want to read that one,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,displaced
TD_463_254,545,1,how come,2,come,come,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_463_254,546,1,you don't like teddybears,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_463_254,548,1,that's fair,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,549,1,this one's called Cockadoodledoocreakpoppopmoo,3,'s,have,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux:pass,NA,NA,present
TD_463_254,550,1,you wanna read this one,2,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_463_254,555,1,let's just try it we're gonna try it,1,let,let,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpaceAfter=No,ambiguous
TD_463_254,557,1,have you got some gas,1,have,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,558,1,yeah you got some gas,3,got,get,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,559,1,do you hear the train,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,SpacesBefore=\s,present
TD_463_254,563,1,oo spit up,2,spit,spit,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,564,1,spit up,1,spit,spit,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,565,1,thank you dude,1,thank,thank,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,566,1,oh my lovebug what's going on,3,lovebug,lovebug,VERB,VBG,VerbForm=Ger,2,advcl,NA,NA,present
TD_463_254,567,1,does your tummy hurt,1,does,do,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_463_254,568,1,do you wanna go in the jumper so xxx,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,571,1,there we go,3,go,go,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_463_254,572,1,does that feel good,1,does,do,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,573,1,yeah does that feel = laughs,2,does,do,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_463_254,575,1,I hear you,2,hear,hear,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,577,1,you're okay you're alright,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,578,1,I know I know,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,580,1,you're fine,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,582,1,I know,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_463_254,584,1,maybe you should just say nothing if you're gonna be crankypants,3,should,should,AUX,MD,VerbForm=Fin,5,aux,NA,NA,displaced
TD_463_254,585,1,if you're gonna be cranky why don't you just go to sleep,3,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,displaced
TD_463_254,587,1,get off you belly come on,1,get,get,VERB,VB,VerbForm=Inf,0,root,NA,NA,ambiguous
TD_463_254,588,1,you can do it,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,589,1,you've gotta learn to use your arms and your knees okay,2,'ve,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,590,1,you've gotta learn,2,'ve,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,displaced
TD_463_254,591,1,come on you can do it,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,592,1,come on buddy,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,593,1,come on put your,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,594,1,you can do it come on oh baby boy you can do it,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,595,1,sweetheart it's okay come on up,3,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,600,1,I know Bubba I know come on,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,601,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,602,1,come on Silas you can do it,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,603,1,you can do it,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,604,1,it's okay,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,606,1,you can do it Bubba you can do it,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,609,1,just take all three of those three,2,take,take,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,610,1,oh I'm coming,3,'m,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_463_254,611,1,aw is that your toy,2,is,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,612,1,I was playing those,2,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=1|Tense=Past|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,614,1,it's okay she just wants to share with you,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,616,1,what are you xxx,2,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_463_254,617,1,do you mind xxx keeps telling on xxx,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,622,1,look at you,1,look,look,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,623,1,I wanna play that,2,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_463_254,625,1,I'll just leave it in here just in case xxx,2,'ll,will,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_463_254,628,1,let's do this,2,do,do,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,629,1,thank you,1,thank,thank,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,631,1,play,1,play,play,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_463_254,632,1,thank you,1,thank,thank,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,633,1,you going downstairs,2,going,go,VERB,VBG,VerbForm=Ger,0,root,NA,NA,present
TD_463_254,634,1,I wanna wash my hands,2,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_463_254,635,1,I wanna wash my hands,2,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_463_254,636,1,you what wanna wash your hands,3,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_463_254,639,1,just be careful there's a baby I think in front of the door,2,be,be,AUX,VB,Mood=Imp|VerbForm=Fin,3,cop,NA,NA,ambiguous
TD_463_254,641,1,here's her uh,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_463_254,642,1,diaper bag do you want me to leave this in her xxx charge xxx,3,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,NA,present
TD_463_254,643,1,I'll leave her in the car seat,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,644,1,uh no he's getting them,4,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,aux,NA,NA,present
TD_463_254,645,1,thank you,1,thank,thank,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,647,1,did I leave you,1,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,648,1,are you being a xxx,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,NA,present
TD_463_254,649,1,did I leave you,1,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,650,1,will you,1,will,will,AUX,MD,VerbForm=Fin,2,aux,NA,NA,displaced
TD_463_254,651,1,I'm sorry,2,'m,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_463_254,652,1,maybe it's locked hold on,3,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux:pass,NA,NA,present
TD_463_254,653,1,is there someone in there,1,is,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,654,1,okay go ahead come on pull,2,go,go,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,656,1,use all your muscles,1,use,use,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,657,1,hold on sorry,1,hold,hold,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,658,1,I'll grab him,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,659,1,he's really heavy,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,660,1,I know he is,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,661,1,he's like twelve of these,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,662,1,that's too bad because I don't want her to xxx,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,664,1,you're too heavy for me to hold,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,665,1,he's an awesome baby to do xxx with,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_463_254,666,1,you are too heavy,2,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,668,1,I'll grab you,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,669,1,xxx sit down,2,sit,sit,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,670,1,no don't xxx,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_463_254,672,1,you went swimming last night I saw it with Mommy,2,went,go,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,673,1,you went swimming last June with her,2,went,go,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,674,1,oh how lucky are you,4,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_463_254,675,2,I'm really xxx,2,'m,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,676,1,is that your name,1,is,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,677,1,let's play with these,1,let,let,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpaceAfter=No,ambiguous
TD_463_254,678,1,do you need anything,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,679,1,how is she xxx,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,680,1,it's almost midday,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,683,1,where's the xxx,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_463_254,684,1,I don't know,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_463_254,685,1,xxx trying to think,2,trying,try,VERB,VBG,VerbForm=Ger,0,root,NA,NA,present
TD_463_254,687,1,that one looks great,3,looks,look,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,692,1,go in there,1,go,go,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,694,1,do,1,do,do,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_463_254,695,1,got school tomorrow,1,got,get,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_463_254,696,1,you chewing,2,chewing,chew,VERB,VBG,VerbForm=Ger,0,root,NA,SpacesAfter=\n,present
TD_463_254,697,1,I'm gonna walk over all over,2,'m,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_463_254,698,1,I need xxx = yells,2,need,need,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_463_254,700,1,love the blackberry don't you xxx,1,love,love,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,701,1,get away from me,1,get,get,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,702,1,do you know xxx on the ground,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,704,1,no she doesn't but she went to the other side and xxx,3,does,do,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,present
TD_463_254,706,1,yup did they do Miley has a blurry video of her walking and she's like mad when she gets to the ball she like waddles over and like is flying in the air and it's hilarious and she like couldn't get herself down,2,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,4,aux,NA,NA,displaced
TD_463_254,710,1,wow you do not get to see my xxx,3,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,NA,present
TD_463_254,711,1,wanna go xxx something kind,1,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_463_254,714,1,Daddy's waiting for us at home,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_463_254,715,1,he is,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_463_254,716,1,he is he wants to see you guys so bad,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_463_254,718,1,look who's sad,1,look,look,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_463_254,719,1,who sad Daddy,2,sad,sad,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
